YEAR,REGION,SPECIES_CD,abundance,var,n,nm,N,NM
2000,FLA KEYS,SYN FOET,1980.5948473658086,3998368.3293881584,228,527,16893,3823793.000748641
2000,FLA KEYS,SYN INTE,31603.560457786436,190099747.19633496,228,527,16893,3823793.000748641
2000,FLA KEYS,SYN SCOV,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,SYN SYNO,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,THA BIFA,62145728.064145386,12618726060272.852,228,527,16893,3823793.000748641
2000,FLA KEYS,XYR MART,621966.0671288077,120686772359.6144,228,527,16893,3823793.000748641
2000,FLA KEYS,XYR NOVA,88489.96928180201,4347536395.801073,228,527,16893,3823793.000748641
2000,FLA KEYS,XYR SPE.,11234.969983517563,51901434.557519466,228,527,16893,3823793.000748641
2000,FLA KEYS,XYR SPLE,2583791.669429316,2598103221552.1445,228,527,16893,3823793.000748641
2001,FLA KEYS,ABU SAXA,7956781.927706896,8101517455139.645,305,742,16893,3823793.000748641
2001,FLA KEYS,ACA POLY,31209.77047635882,247818384.09559962,305,742,16893,3823793.000748641
2001,FLA KEYS,ACA QUAD,69885.29294789919,754957196.7012556,305,742,16893,3823793.000748641
2001,FLA KEYS,ACA SOLA,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,AHL EGMO,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ALB VULP,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ALU MONO,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ALU SCHO,26822.464874902034,261906057.12658995,305,742,16893,3823793.000748641
2001,FLA KEYS,ALU SCRI,169092.76310049667,1601011043.7974548,305,742,16893,3823793.000748641
2001,FLA KEYS,ALU SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,AMB PINO,21377.95173960778,164870319.83816397,305,742,16893,3823793.000748641
2001,FLA KEYS,ANT OCEL,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,APO AURO,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,APO BINO,55957.362229747625,1368783739.4461088,305,742,16893,3823793.000748641
2001,FLA KEYS,APO MACU,57719.42455253877,2379655007.7038417,305,742,16893,3823793.000748641
2001,FLA KEYS,APO PHEN,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,APO PSEU,19175.391746741625,368594569.47842187,305,742,16893,3823793.000748641
2001,FLA KEYS,APO QUAD,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,APO TOWN,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ARC PROB,13301.966967097518,55055356.952449165,305,742,16893,3823793.000748641
2001,FLA KEYS,ARC RHOM,43749.925467705456,780827951.6410596,305,742,16893,3823793.000748641
2001,FLA KEYS,AST GUTT,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,AST PUNC,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,AST SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,AST STEL,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,AUL MACU,329995.3918224565,2905900720.2900405,305,742,16893,3823793.000748641
2001,FLA KEYS,BAL CAPR,468533.5975201528,15918990186.687746,305,742,16893,3823793.000748641
2001,FLA KEYS,BAL SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,BAL VETU,31923.31068115345,158223870.20720857,305,742,16893,3823793.000748641
2001,FLA KEYS,BOT LUNA,11409.64103143232,64014537.51254504,305,742,16893,3823793.000748641
2001,FLA KEYS,BOT OCEL,6131.805898395022,32709003.87516056,305,742,16893,3823793.000748641
2001,FLA KEYS,BRO BARB,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,CAL BAJO,23421.97067177915,469727136.12791735,305,742,16893,3823793.000748641
2001,FLA KEYS,CAL CALA,1688216.3362787678,37551891744.11607,305,742,16893,3823793.000748641
2001,FLA KEYS,CAL NODO,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,CAL PENN,5704.82051571616,32518731.45965583,305,742,16893,3823793.000748641
2001,FLA KEYS,CAL PROR,219677.02310885495,30296560336.269684,305,742,16893,3823793.000748641
2001,FLA KEYS,CAL SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,CAN MACR,11807.48574717573,64125794.231130734,305,742,16893,3823793.000748641
2001,FLA KEYS,CAN PULL,83923.58612090773,658197429.27135706,305,742,16893,3823793.000748641
2001,FLA KEYS,CAN ROST,2065302.1147719282,31447159179.002934,305,742,16893,3823793.000748641
2001,FLA KEYS,CAN SUFF,38104.44954633868,289727584.14035475,305,742,16893,3823793.000748641
2001,FLA KEYS,CAR HIPP,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,CEN ARGI,353.97865357176164,142466.8293260456,305,742,16893,3823793.000748641
2001,FLA KEYS,CHA CAPI,2229557.579509202,43472770693.00014,305,742,16893,3823793.000748641
2001,FLA KEYS,CHA FABE,305887.08786765323,27396577387.675365,305,742,16893,3823793.000748641
2001,FLA KEYS,CHA OCEL,2452866.3345420375,84842489657.46371,305,742,16893,3823793.000748641
2001,FLA KEYS,CHA SEDE,1622113.1708339022,38885850212.5534,305,742,16893,3823793.000748641
2001,FLA KEYS,CHA STRI,603733.6525355797,5655384752.690674,305,742,16893,3823793.000748641
2001,FLA KEYS,CHI ANTE,5704.82051571616,32518731.45965583,305,742,16893,3823793.000748641
2001,FLA KEYS,CHI SCHO,3399.208102572649,5622017.953573524,305,742,16893,3823793.000748641
2001,FLA KEYS,CHR CYAN,3794183.1613040166,483450551423.2686,305,742,16893,3823793.000748641
2001,FLA KEYS,CHR ENCH,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,CHR INSO,328290.39391093404,25518525511.524628,305,742,16893,3823793.000748641
2001,FLA KEYS,CHR MULT,2892120.463148835,381552250447.19763,305,742,16893,3823793.000748641
2001,FLA KEYS,CHR SCOT,5632071.697222506,1583018187246.4385,305,742,16893,3823793.000748641
2001,FLA KEYS,CLE PARR,5406619.653024034,13574869730309.219,305,742,16893,3823793.000748641
2001,FLA KEYS,DIO HOLO,114173.40725766863,1037359573.100724,305,742,16893,3823793.000748641
2001,FLA KEYS,DIO HYST,37610.57911680704,231423492.03234354,305,742,16893,3823793.000748641
2001,FLA KEYS,DIO SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,DIP ARGE,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,DIP HOLB,18957.915661904648,112325653.5062914,305,742,16893,3823793.000748641
2001,FLA KEYS,DOR MEGA,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ECH NEUC,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ELO SAUR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,EMM ATLA,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ENC NIGR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,EQU LANC,14597.927165489516,61375573.45692757,305,742,16893,3823793.000748641
2001,FLA KEYS,EQU PUNC,19817.030829463325,205574368.77316523,305,742,16893,3823793.000748641
2001,FLA KEYS,EUC ARGE,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,EUC GULA,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,FIS TABA,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,GER CINE,35726.662435612685,244198253.92772722,305,742,16893,3823793.000748641
2001,FLA KEYS,GRA LORE,2561.9122960731765,6849806.9581703395,305,742,16893,3823793.000748641
2001,FLA KEYS,GYM FUNE,63469.99990947593,588768396.3607198,305,742,16893,3823793.000748641
2001,FLA KEYS,GYM MILI,1340.3101444940755,823636.0843154967,305,742,16893,3823793.000748641
2001,FLA KEYS,GYM MORI,59408.177733088494,572278548.9075394,305,742,16893,3823793.000748641
2001,FLA KEYS,GYM NIGR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,GYM SAXI,176.98932678588082,28463.191011374507,305,742,16893,3823793.000748641
2001,FLA KEYS,GYM VICI,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL BIVI,15847534.538140338,1959348713807.8386,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL CAUD,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL CYAN,810.2433466496492,657185.8031289952,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL GARN,12111605.172874523,765431723266.0468,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL MACU,9169642.011727456,516730975899.6148,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL PICT,1355.0355397302703,994710.5980654405,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL POEY,195821.48664587204,6809551344.956278,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL RADI,1299745.2455002102,14722244453.265604,305,742,16893,3823793.000748641
2001,FLA KEYS,HET CRUE,276975.28154783486,37563215595.29563,305,742,16893,3823793.000748641
2001,FLA KEYS,HET LONG,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,HIP EREC,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,HOL ADSC,733804.5702802674,34910638061.04772,305,742,16893,3823793.000748641
2001,FLA KEYS,HOL BERM,833873.0163933175,17087719730.644972,305,742,16893,3823793.000748641
2001,FLA KEYS,HOL CILI,859312.7389964932,11185709652.04473,305,742,16893,3823793.000748641
2001,FLA KEYS,HOL RUFU,78455.83459145058,851553791.4325817,305,742,16893,3823793.000748641
2001,FLA KEYS,HOL SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,HOL TOWN,24360.62764016182,190042054.60612643,305,742,16893,3823793.000748641
2001,FLA KEYS,HOL TRIC,1211133.121925634,22612706361.920315,305,742,16893,3823793.000748641
2001,FLA KEYS,LAB BUCC,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,LAB FILA,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,LAB GOBI,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,LAB SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,LAC BICA,5332.94590980705,19467452.0987771,305,742,16893,3823793.000748641
2001,FLA KEYS,LAC TRIG,22464.615651263593,149032633.14635321,305,742,16893,3823793.000748641
2001,FLA KEYS,LAC TRIQ,331239.07663006755,3537077516.2381735,305,742,16893,3823793.000748641
2001,FLA KEYS,LAG RHOM,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,MAL PLUM,229488.9328064431,3801790321.375513,305,742,16893,3823793.000748641
2001,FLA KEYS,MAN BIRO,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,MIC CHRY,684490.1541716823,20978151460.946,305,742,16893,3823793.000748641
2001,FLA KEYS,MON CILI,2723.317915127987,7415098.80789948,305,742,16893,3823793.000748641
2001,FLA KEYS,MON TUCK,26792.388777965698,381017885.2394435,305,742,16893,3823793.000748641
2001,FLA KEYS,MUL MART,820726.31248068,42683898725.484825,305,742,16893,3823793.000748641
2001,FLA KEYS,MUR RETI,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,MYR JACO,5010.308432090918,9200544.243676841,305,742,16893,3823793.000748641
2001,FLA KEYS,NEO MARI,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ODO DENT,238011.7057805631,11297530218.594557,305,742,16893,3823793.000748641
2001,FLA KEYS,OGC SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,OPI AURI,1594659.3205615038,165616946052.83154,305,742,16893,3823793.000748641
2001,FLA KEYS,OPI MACR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,OPI SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,OPI WHIT,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ORT CHRY,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,PAG PAGR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,PAR ACUM,163018.4899866307,2593154257.534246,305,742,16893,3823793.000748641
2001,FLA KEYS,PAR ALBI,495.14871184145215,244924.67248232866,305,742,16893,3823793.000748641
2001,FLA KEYS,PAR BAIR,8749.98509354109,37488552.68564549,305,742,16893,3823793.000748641
2001,FLA KEYS,PAR UMBR,8112.381874146008,35825750.65542838,305,742,16893,3823793.000748641
2001,FLA KEYS,PEM SCHO,236941.63568206845,22496145784.858807,305,742,16893,3823793.000748641
2001,FLA KEYS,PHA XENU,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,POM ARCU,3312655.9101740527,69298473426.5878,305,742,16893,3823793.000748641
2001,FLA KEYS,POM PARU,636439.0849142222,7403528798.231288,305,742,16893,3823793.000748641
2001,FLA KEYS,PRI AREN,131210.87186147168,7095169528.267959,305,742,16893,3823793.000748641
2001,FLA KEYS,PRI OPHR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,PRO ACUL,9587.695873370812,92148642.36960547,305,742,16893,3823793.000748641
2001,FLA KEYS,PSE MACU,2457744.121000096,1751544795549.8306,305,742,16893,3823793.000748641
2001,FLA KEYS,REM REMO,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SAR CORU,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SAR VEXI,5139.622649969128,13446192.30658859,305,742,16893,3823793.000748641
2001,FLA KEYS,SCO CARI,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SCO PLUM,19203.562518266317,74413297.57400127,305,742,16893,3823793.000748641
2001,FLA KEYS,SER PHOE,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SPH SPEN,54786.775774933165,1308032572.8321915,305,742,16893,3823793.000748641
2001,FLA KEYS,SPH TEST,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,STE ADUS,1080851.1105202993,114357221799.48924,305,742,16893,3823793.000748641
2001,FLA KEYS,STE DIEN,92358.53688792972,428522264.3628946,305,742,16893,3823793.000748641
2001,FLA KEYS,STE HISP,21489.454093919026,179694061.2499121,305,742,16893,3823793.000748641
2001,FLA KEYS,STE LEUC,852345.7962627468,18200150965.729877,305,742,16893,3823793.000748641
2001,FLA KEYS,STE PART,81486473.8637773,59063286385953.445,305,742,16893,3823793.000748641
2001,FLA KEYS,STE PLAN,2891537.879175755,213703248196.38596,305,742,16893,3823793.000748641
2001,FLA KEYS,STE SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,STE VARI,3033177.164451774,64321147800.19603,305,742,16893,3823793.000748641
2001,FLA KEYS,SYA MICR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SYN FOET,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SYN INTE,32983.48521252012,201678835.85061634,305,742,16893,3823793.000748641
2001,FLA KEYS,SYN SCOV,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SYN SYNO,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,THA BIFA,74304771.12340364,30866077750244.22,305,742,16893,3823793.000748641
2001,FLA KEYS,XYR MART,554724.7513257969,121244015799.01212,305,742,16893,3823793.000748641
2001,FLA KEYS,XYR NOVA,336584.4104272534,105474635358.95204,305,742,16893,3823793.000748641
2001,FLA KEYS,XYR SPE.,42613.3739143072,558664633.3036708,305,742,16893,3823793.000748641
2001,FLA KEYS,XYR SPLE,1189637.2301038313,263819305766.72314,305,742,16893,3823793.000748641
2002,FLA KEYS,ABU SAXA,6788203.268605392,1734942325307.5747,356,669,16893,3823793.000748641
2002,FLA KEYS,ACA POLY,9891.153543771748,61881812.96711253,356,669,16893,3823793.000748641
2002,FLA KEYS,ACA QUAD,179118.8073072129,1220457556.2684894,356,669,16893,3823793.000748641
2002,FLA KEYS,ACA SOLA,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,AHL EGMO,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,ALB VULP,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,ALU MONO,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,ALU SCHO,23113.164612597582,162286074.51144248,356,669,16893,3823793.000748641
2002,FLA KEYS,ALU SCRI,390749.33676226943,4980958687.491405,356,669,16893,3823793.000748641
2002,FLA KEYS,ALU SPE.,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,AMB PINO,7610.2627919291435,29030617.10214836,356,669,16893,3823793.000748641
2002,FLA KEYS,ANT OCEL,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,APO AURO,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,APO BINO,35156.24150448357,604549373.468838,356,669,16893,3823793.000748641
2002,FLA KEYS,APO MACU,2434.0567533722283,5941524.963075676,356,669,16893,3823793.000748641
2002,FLA KEYS,APO PHEN,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,APO PSEU,26516.20381653345,355882189.40740716,356,669,16893,3823793.000748641
2002,FLA KEYS,APO QUAD,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,APO TOWN,308.09253181245913,96873.59696068744,356,669,16893,3823793.000748641
2002,FLA KEYS,ARC PROB,13264.138006849173,116677421.18169168,356,669,16893,3823793.000748641
2002,FLA KEYS,ARC RHOM,11160.18039470458,111062297.39902182,356,669,16893,3823793.000748641
2002,FLA KEYS,AST GUTT,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,AST PUNC,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,AST SPE.,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,AST STEL,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,AUL MACU,577120.7842197343,6494545253.23477,356,669,16893,3823793.000748641
2002,FLA KEYS,BAL CAPR,326781.85204397864,16473792459.944628,356,669,16893,3823793.000748641
2002,FLA KEYS,BAL SPE.,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,BAL VETU,89216.66350481825,1357841796.6377816,356,669,16893,3823793.000748641
2002,FLA KEYS,BOT LUNA,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,BOT OCEL,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,BRO BARB,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,CAL BAJO,92392.27528283754,2834334348.009982,356,669,16893,3823793.000748641
2002,FLA KEYS,CAL CALA,1765606.7620755627,67762141921.822754,356,669,16893,3823793.000748641
2002,FLA KEYS,CAL NODO,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,CAL PENN,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,CAL PROR,6097.4482395922005,13371624.376934735,356,669,16893,3823793.000748641
2002,FLA KEYS,CAL SPE.,330546.3155309512,106846632234.80037,356,669,16893,3823793.000748641
2002,FLA KEYS,CAN MACR,8458.780612248343,30243353.242936913,356,669,16893,3823793.000748641
2002,FLA KEYS,CAN PULL,18577.342235466847,76705658.76336205,356,669,16893,3823793.000748641
2002,FLA KEYS,CAN ROST,1951008.7983276676,20913647009.49823,356,669,16893,3823793.000748641
2002,FLA KEYS,CAN SUFF,114091.90942483257,3204218000.2178826,356,669,16893,3823793.000748641
2002,FLA KEYS,CAR HIPP,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,CEN ARGI,31694.17038384357,389514542.60513294,356,669,16893,3823793.000748641
2002,FLA KEYS,CHA CAPI,2727647.1849334748,48102582568.724655,356,669,16893,3823793.000748641
2002,FLA KEYS,CHA FABE,218614.66394678532,10337723472.91035,356,669,16893,3823793.000748641
2002,FLA KEYS,CHA OCEL,2429384.0513171745,30663694713.332424,356,669,16893,3823793.000748641
2002,FLA KEYS,CHA SEDE,2236296.2710785153,36505555045.31572,356,669,16893,3823793.000748641
2002,FLA KEYS,CHA STRI,780454.4458815982,7664779770.803392,356,669,16893,3823793.000748641
2002,FLA KEYS,CHI ANTE,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,CHI SCHO,12939.87766356785,80097950.5725338,356,669,16893,3823793.000748641
2002,FLA KEYS,CHR CYAN,15230087.874416864,4027261135157.783,356,669,16893,3823793.000748641
2002,FLA KEYS,CHR ENCH,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,CHR INSO,2730565.530344583,831224449475.4711,356,669,16893,3823793.000748641
2002,FLA KEYS,CHR MULT,3249645.6475604703,281164587811.2765,356,669,16893,3823793.000748641
2002,FLA KEYS,CHR SCOT,3331304.1657450735,1891327014014.161,356,669,16893,3823793.000748641
2002,FLA KEYS,CLE PARR,8283520.301721157,3954258905570.4863,356,669,16893,3823793.000748641
2002,FLA KEYS,DIO HOLO,75526.57327136087,587583391.2345526,356,669,16893,3823793.000748641
2002,FLA KEYS,DIO HYST,56957.403683551944,369338068.32103115,356,669,16893,3823793.000748641
2002,FLA KEYS,DIO SPE.,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,DIP ARGE,1083.8859714155747,1198074.157406121,356,669,16893,3823793.000748641
2002,FLA KEYS,DIP HOLB,8386.056231532259,30750346.144797247,356,669,16893,3823793.000748641
2002,FLA KEYS,DOR MEGA,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,ECH NEUC,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,ELO SAUR,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,EMM ATLA,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,ENC NIGR,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,EQU LANC,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,EQU PUNC,15316.317210841204,85710737.77412441,356,669,16893,3823793.000748641
2002,FLA KEYS,EUC ARGE,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,EUC GULA,330.09914122763473,108800.39346860815,356,669,16893,3823793.000748641
2002,FLA KEYS,FIS TABA,5951.999478160031,24964174.00970882,356,669,16893,3823793.000748641
2002,FLA KEYS,GER CINE,14524.36221401593,212334784.19691193,356,669,16893,3823793.000748641
2002,FLA KEYS,GRA LORE,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,GYM FUNE,56951.954051520566,608810877.1964469,356,669,16893,3823793.000748641
2002,FLA KEYS,GYM MILI,18431.700608076408,96068539.35516156,356,669,16893,3823793.000748641
2002,FLA KEYS,GYM MORI,38963.21283144976,231824830.9562825,356,669,16893,3823793.000748641
2002,FLA KEYS,GYM NIGR,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,GYM SAXI,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,GYM VICI,7302.170260116685,29552271.98739113,356,669,16893,3823793.000748641
2002,FLA KEYS,HAL BIVI,7952613.866856577,521683264133.13806,356,669,16893,3823793.000748641
2002,FLA KEYS,HAL CAUD,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,HAL CYAN,192144.01381174132,5905104394.011201,356,669,16893,3823793.000748641
2002,FLA KEYS,HAL GARN,10455609.200366449,461515705985.92706,356,669,16893,3823793.000748641
2002,FLA KEYS,HAL MACU,7055714.05438485,292119252594.71967,356,669,16893,3823793.000748641
2002,FLA KEYS,HAL PICT,82378.67309498577,2660700114.9598384,356,669,16893,3823793.000748641
2002,FLA KEYS,HAL POEY,266869.83969947544,4310634732.637944,356,669,16893,3823793.000748641
2002,FLA KEYS,HAL RADI,652696.1446264713,5347414910.737195,356,669,16893,3823793.000748641
2002,FLA KEYS,HET CRUE,166675.9219256258,19014893540.76757,356,669,16893,3823793.000748641
